id_practicante,fecha_ingreso,area_asignada,supervisor_asignado,estado_final,asistencia_pct,tardanzas_30d,inasistencias_injust_30d,entregables_asignados,entregables_a_tiempo,entregables_a_tiempo_pct,retrasos_entregables,eval_supervisor_promedio,incidencias_registradas,reuniones_asistidas_pct,tendencia_desempeno
PRACT_1601,2024-11-09,RRHH,Supervisor_8,0,0.9996088727264513,1,2,20,19,0.9917934692314492,1,4.7,1,0.8989004909591845,1
PRACT_1602,2023-11-28,RRHH,Supervisor_1,0,0.910337800720196,3,1,6,5,0.9064797374453826,1,4.5,0,0.998275843689659,0
PRACT_1603,2024-09-26,Marketing,Supervisor_8,0,0.918066269890241,1,2,5,4,0.9701415583456996,1,4.0,0,0.8087694037421926,1
PRACT_1604,2023-10-05,TI,Supervisor_6,0,0.9130026255650133,0,1,19,18,0.9506776229839672,1,4.8,0,0.8468743172807611,1
PRACT_1605,2023-07-14,Finanzas,Supervisor_4,0,0.9327654963683616,4,0,16,13,0.823408916275354,3,5.0,1,0.879309197394723,1
PRACT_1606,2022-10-07,Operaciones,Supervisor_8,0,0.9210175835233924,4,0,19,18,0.9926405281942834,1,4.3,0,0.8899555883131407,0
PRACT_1607,2022-12-15,Marketing,Supervisor_3,0,0.9497687959547773,0,1,5,4,0.983435087024813,1,4.3,0,0.9842734805399037,1
PRACT_1608,2023-05-10,Finanzas,Supervisor_4,1,0.666607247408042,12,5,7,3,0.520576056097803,4,1.9,2,0.7240017456309036,-1
PRACT_1609,2021-01-21,Finanzas,Supervisor_6,0,0.9901505619451303,3,2,9,7,0.8725877558450676,2,4.4,0,0.8090221991040788,0
PRACT_1610,2021-08-30,Operaciones,Supervisor_7,0,0.9034739947444782,4,1,12,10,0.8546767836227558,2,4.2,1,0.8815725926851324,0
PRACT_1611,2022-03-31,Finanzas,Supervisor_4,1,0.6119578518337172,12,7,5,3,0.6350405654314947,2,2.0,2,0.666596164947628,-1
PRACT_1612,2023-08-21,TI,Supervisor_4,0,0.959665789199709,3,0,14,11,0.8069963747032307,3,3.6,0,0.993098187687557,1
PRACT_1613,2022-09-13,TI,Supervisor_7,0,0.9604801761843964,4,2,16,14,0.8892074655335058,2,3.9,0,0.9198394182042217,1
PRACT_1614,2021-10-30,TI,Supervisor_6,0,0.948012622901421,3,0,14,13,0.9927906850776574,1,3.8,0,0.9271302142317878,1
PRACT_1615,2023-03-14,Finanzas,Supervisor_8,0,0.9815665540814633,1,0,7,6,0.9371153723630794,1,4.3,1,0.9426506062502542,0
PRACT_1616,2023-08-22,TI,Supervisor_1,0,0.9062722171414459,3,0,9,8,0.9040817529365197,1,4.4,0,0.9540078631364246,1
PRACT_1617,2021-03-10,Operaciones,Supervisor_10,1,0.7854207179530476,6,7,16,10,0.6697366301981412,6,2.4,5,0.7540204280809957,0
PRACT_1618,2024-02-27,Finanzas,Supervisor_7,0,0.9494754240435703,1,0,10,9,0.9530703987839307,1,4.1,1,0.8474388702267871,0
PRACT_1619,2021-07-15,RRHH,Supervisor_7,0,0.9133760695077002,0,1,8,7,0.951961381420064,1,4.1,1,0.9748091828682328,0
PRACT_1620,2021-05-20,Finanzas,Supervisor_7,0,0.9885701913540478,1,0,7,5,0.8390533870382109,2,4.8,1,0.946423960082126,0
PRACT_1621,2021-10-10,Operaciones,Supervisor_7,0,0.9649228779540964,2,1,10,9,0.9216768433633051,1,4.2,1,0.9483740970193912,1
PRACT_1622,2021-11-08,RRHH,Supervisor_10,0,0.9163545686824139,1,1,17,13,0.8018411334781287,4,5.0,0,0.9993113478469499,0
PRACT_1623,2023-01-16,Finanzas,Supervisor_10,0,0.9033649723399026,3,1,19,15,0.8199177296656678,4,4.2,0,0.9605053069726632,0
PRACT_1624,2021-10-04,TI,Supervisor_8,1,0.5493883769164273,14,2,7,4,0.6528157370618406,3,2.5,5,0.8316605612620613,-1
PRACT_1625,2021-03-02,Marketing,Supervisor_9,0,0.9608797960180394,3,2,20,19,0.9674148891638189,1,3.6,1,0.9902811031420317,1
PRACT_1626,2024-09-04,Marketing,Supervisor_9,0,0.9179296235260048,3,1,19,18,0.9919873143597768,1,4.5,0,0.8302267999697788,0
PRACT_1627,2021-02-21,TI,Supervisor_2,0,0.9225763074875029,2,0,13,12,0.9365164339685226,1,4.8,1,0.8995454752956136,0
PRACT_1628,2021-06-02,Marketing,Supervisor_7,0,0.9025139725756315,1,1,11,9,0.8567692296692273,2,4.9,1,0.9161134047181575,1
PRACT_1629,2024-08-27,Marketing,Supervisor_7,0,0.9722930672238603,1,0,18,16,0.9319456280809768,2,5.0,1,0.8658551458444915,1
PRACT_1630,2022-06-28,TI,Supervisor_4,0,0.9810364399759437,4,2,17,13,0.8154974580271499,4,3.9,0,0.9678806687789011,1
PRACT_1631,2022-07-21,TI,Supervisor_9,0,0.9796848176772124,4,1,16,13,0.8402845817645606,3,4.4,1,0.9524839243291447,1
PRACT_1632,2024-11-13,Finanzas,Supervisor_8,0,0.9127568151364285,0,0,19,16,0.8722485588082021,3,4.2,0,0.9441766149016249,1
PRACT_1633,2022-09-14,Finanzas,Supervisor_1,0,0.990330112738876,3,2,19,16,0.8709439611797604,3,4.3,0,0.9994298879516333,1
PRACT_1634,2024-04-15,TI,Supervisor_2,0,0.967227882947408,2,2,8,7,0.9831382700103275,1,3.7,0,0.8518762746816781,1
PRACT_1635,2024-10-17,Operaciones,Supervisor_2,1,0.8141350178319026,6,5,14,6,0.4634502881739362,8,2.8,3,0.7941829006701686,-1
PRACT_1636,2021-11-10,Marketing,Supervisor_8,0,0.9447160504530664,0,1,12,11,0.9500777854181404,1,4.9,1,0.9102808949811801,1
PRACT_1637,2023-03-18,Finanzas,Supervisor_1,0,0.9436954861083697,2,2,10,9,0.9005633698247051,1,4.2,0,0.8625978364987752,0
PRACT_1638,2023-04-28,Marketing,Supervisor_4,0,0.9784536518684895,1,0,7,6,0.9303947427845921,1,3.9,1,0.8321173741446252,0
PRACT_1639,2021-04-07,RRHH,Supervisor_10,1,0.5326542494168602,6,2,11,5,0.4605014304602487,6,1.7,5,0.8583535348270188,0
PRACT_1640,2023-05-31,TI,Supervisor_5,1,0.68230591282221,12,3,5,3,0.6748812512030594,2,2.5,2,0.7381821930831381,0
PRACT_1641,2024-05-21,Operaciones,Supervisor_9,0,0.9836384235631226,3,0,10,9,0.9903058090752512,1,4.0,1,0.9649867675281589,1
PRACT_1642,2023-04-09,RRHH,Supervisor_7,1,0.79056739707435,9,4,17,9,0.550208988338593,8,2.9,5,0.7181379936006179,0
PRACT_1643,2021-05-17,RRHH,Supervisor_8,0,0.9956132856342369,4,2,7,6,0.9961835456357664,1,4.5,0,0.843995416130804,1
PRACT_1644,2023-10-27,RRHH,Supervisor_9,0,0.9698272593530547,1,2,17,16,0.9823475416554708,1,4.5,0,0.8675097626200651,1
PRACT_1645,2023-10-08,TI,Supervisor_7,0,0.9207770629439729,1,0,5,4,0.9387974139638638,1,4.3,0,0.8763077684947094,1
PRACT_1646,2021-04-19,Finanzas,Supervisor_5,0,0.9020280314894581,4,2,13,11,0.8530946449995298,2,3.6,1,0.9945869625007404,1
PRACT_1647,2022-07-01,TI,Supervisor_5,0,0.9479415798627102,4,0,13,11,0.9147445096735152,2,4.9,1,0.8011266556762765,0
PRACT_1648,2023-11-29,Finanzas,Supervisor_10,1,0.6797963529678944,6,2,15,6,0.40579132501536,9,2.4,3,0.8942664092098028,-1
PRACT_1649,2022-10-24,RRHH,Supervisor_6,0,0.9240262584498932,2,0,12,10,0.8885141613323418,2,5.0,1,0.9960923270219662,1
PRACT_1650,2022-03-01,RRHH,Supervisor_5,0,0.9124697447123603,1,1,6,5,0.9638876163586536,1,4.3,0,0.9992301581060273,0
PRACT_1651,2022-09-22,Operaciones,Supervisor_9,0,0.9586208166190509,2,2,9,7,0.8353520458202099,2,4.6,1,0.895317635783927,0
PRACT_1652,2021-09-18,Finanzas,Supervisor_3,0,0.9764255674024142,2,0,7,5,0.843351542264397,2,3.6,1,0.9927617939241999,0
PRACT_1653,2024-12-20,RRHH,Supervisor_3,0,0.999315410359016,1,0,16,14,0.8987811987818711,2,4.4,0,0.8791198363699655,0
PRACT_1654,2021-03-28,Marketing,Supervisor_7,0,0.9758302617210519,0,0,14,13,0.9314786078989327,1,4.6,0,0.8052588881336774,1
PRACT_1655,2022-04-10,Operaciones,Supervisor_7,0,0.9793632414255581,4,0,5,4,0.8926955462461336,1,4.7,1,0.8448694372743529,1
PRACT_1656,2021-03-17,TI,Supervisor_6,1,0.715761307380079,11,2,16,6,0.4298983458193746,10,2.7,3,0.8781184979749539,-1
PRACT_1657,2022-04-16,Operaciones,Supervisor_3,0,0.9985922658970018,3,1,7,6,0.8977372390252295,1,3.8,0,0.8027529386670801,1
PRACT_1658,2022-02-18,Marketing,Supervisor_7,0,0.9639956385114571,1,2,7,6,0.9776355820756766,1,5.0,0,0.909198827084595,1
PRACT_1659,2023-04-05,Finanzas,Supervisor_5,0,0.9860253286399704,2,2,14,12,0.8641945385551002,2,5.0,1,0.8151203177789359,1
PRACT_1660,2023-06-14,TI,Supervisor_7,0,0.9945784646240956,1,2,5,4,0.9536729985385202,1,3.6,1,0.8572793156855157,1
PRACT_1661,2022-12-27,TI,Supervisor_2,0,0.9929858500500561,4,2,16,15,0.9726690209046122,1,4.9,1,0.8176185701423774,1
PRACT_1662,2022-04-02,Finanzas,Supervisor_6,0,0.9381415343783357,2,0,18,16,0.9047948405371428,2,3.9,1,0.9719057242226112,0
PRACT_1663,2024-08-01,Operaciones,Supervisor_8,1,0.5275317204099905,8,6,9,4,0.5347711392327748,5,2.5,1,0.7364282838590823,-1
PRACT_1664,2024-06-16,RRHH,Supervisor_1,0,0.9171873702539247,3,1,14,11,0.8305611618636567,3,4.0,0,0.9804212931436626,1
PRACT_1665,2022-10-15,Operaciones,Supervisor_4,1,0.5207281568888126,11,6,13,8,0.6499665314114501,5,3.0,3,0.7753412798160914,-1
PRACT_1666,2022-11-03,Marketing,Supervisor_1,1,0.536888927190199,10,6,13,5,0.4569089094550385,8,1.7,2,0.8884116524980399,-1
PRACT_1667,2024-10-27,RRHH,Supervisor_1,0,0.9184651245893698,0,2,19,18,0.9867990733353348,1,4.2,1,0.9019755309520814,1
PRACT_1668,2022-05-10,Operaciones,Supervisor_10,1,0.6193830108055907,7,1,10,4,0.45750978134849035,6,2.1,1,0.7554842327051499,-1
PRACT_1669,2023-12-05,Finanzas,Supervisor_8,0,0.9543539646575075,2,1,11,10,0.9344812587191151,1,4.0,0,0.9152617639778113,0
PRACT_1670,2024-11-25,Marketing,Supervisor_7,1,0.74908872077428,11,5,19,11,0.5960295772523087,8,2.5,1,0.6937041717786451,-1
PRACT_1671,2024-06-24,Marketing,Supervisor_10,0,0.9210927336106512,0,0,9,7,0.8660690183529984,2,3.7,1,0.9691918730846025,0
PRACT_1672,2022-08-20,Marketing,Supervisor_1,1,0.7353828414833488,7,1,5,2,0.5766075161090214,3,2.6,4,0.7578100542681441,-1
PRACT_1673,2022-03-26,RRHH,Supervisor_2,1,0.7464906760758468,5,1,19,7,0.4060931403500054,12,3.0,2,0.8205249059421891,-1
PRACT_1674,2022-04-30,TI,Supervisor_4,1,0.6955178179031662,14,4,18,9,0.547582114782807,9,2.7,4,0.8145455746409653,-1
PRACT_1675,2022-10-08,RRHH,Supervisor_1,0,0.9903617869798711,4,1,18,16,0.9313462412446925,2,4.8,1,0.8382090321310591,0
PRACT_1676,2022-09-12,Operaciones,Supervisor_3,0,0.9110994813921811,3,1,12,11,0.9969371107830478,1,4.0,1,0.9300327065035288,1
PRACT_1677,2023-11-08,TI,Supervisor_8,0,0.917712145760242,0,1,10,8,0.8292442976921055,2,4.0,0,0.8399296038362669,1
PRACT_1678,2022-10-24,Operaciones,Supervisor_8,0,0.9428664824389485,0,2,16,14,0.9028652957819718,2,4.3,0,0.9166640956487542,1
PRACT_1679,2023-01-28,TI,Supervisor_8,0,0.9126712735234239,0,1,8,7,0.909961051874539,1,3.6,1,0.9354869368892601,1
PRACT_1680,2021-10-16,RRHH,Supervisor_6,0,0.9566296143724088,1,2,17,16,0.9760582526026861,1,4.9,0,0.9994470143175174,1
PRACT_1681,2024-12-08,Marketing,Supervisor_6,0,0.9398400466609425,0,2,12,10,0.8363653992482303,2,3.7,0,0.8061083956299477,0
PRACT_1682,2022-12-22,Finanzas,Supervisor_5,1,0.5996085280875715,9,3,11,7,0.6396113721527916,4,2.9,1,0.5364969576454883,-1
PRACT_1683,2022-09-30,Marketing,Supervisor_9,0,0.9169989813017637,4,1,10,9,0.9055687823080635,1,3.6,1,0.8154053392742463,1
PRACT_1684,2021-08-23,RRHH,Supervisor_4,1,0.6173683834218736,12,2,9,4,0.45395444452275974,5,2.7,3,0.6593445145066961,-1
PRACT_1685,2022-02-20,TI,Supervisor_10,0,0.9607959350832342,3,1,6,5,0.9214649184515452,1,3.7,0,0.9643176722971627,0
PRACT_1686,2023-07-27,Marketing,Supervisor_7,1,0.7015248238112941,6,4,12,5,0.4438272099319258,7,1.6,5,0.8376225331148544,-1
PRACT_1687,2022-05-14,RRHH,Supervisor_1,1,0.5572684000735818,9,3,19,9,0.4990637010178438,10,2.6,1,0.7947918382884607,0
PRACT_1688,2023-09-01,Operaciones,Supervisor_9,0,0.9124919810740634,2,2,13,10,0.8241476705417974,3,3.9,1,0.9793756483659896,1
PRACT_1689,2022-09-26,Finanzas,Supervisor_7,0,0.9026676762608873,2,0,7,6,0.9260525056168162,1,4.6,1,0.8645719888338905,0
PRACT_1690,2023-10-17,Marketing,Supervisor_10,0,0.9012425593793932,2,2,18,15,0.8374357217976981,3,4.3,1,0.8176309288504598,1
PRACT_1691,2021-04-25,TI,Supervisor_9,0,0.9879810435719685,0,2,12,9,0.8293561443271585,3,3.7,1,0.8116306055979701,1
PRACT_1692,2023-07-21,Operaciones,Supervisor_7,0,0.904508885600539,0,1,7,5,0.8429518799924944,2,4.9,1,0.9704265439238773,0
PRACT_1693,2022-11-05,RRHH,Supervisor_2,0,0.9731221109873246,2,0,14,11,0.8500414214356766,3,4.2,0,0.9460872588707383,0
PRACT_1694,2024-06-11,Finanzas,Supervisor_6,0,0.9871985096244957,3,0,10,9,0.9495530554280065,1,4.6,0,0.9397230612022242,0
PRACT_1695,2023-11-01,TI,Supervisor_10,0,0.9098057848562457,3,0,8,6,0.821837799280703,2,4.3,0,0.8679352677091338,1
PRACT_1696,2021-07-25,RRHH,Supervisor_4,0,0.9436301423833018,0,1,18,16,0.9082441256065789,2,4.4,1,0.8759810377236452,0
PRACT_1697,2021-09-04,RRHH,Supervisor_3,0,0.9962302983174277,2,0,16,15,0.9618476143349363,1,4.0,1,0.9916227057798639,1
PRACT_1698,2023-01-28,Marketing,Supervisor_2,0,0.9834138660523585,3,0,5,4,0.8840269108366201,1,3.8,1,0.812760948819587,1
PRACT_1699,2024-02-25,Marketing,Supervisor_6,1,0.6713964111502493,5,2,20,8,0.43790347060846,12,2.3,4,0.8094926947751171,-1
PRACT_1700,2021-05-27,TI,Supervisor_8,0,0.9762571112791553,2,0,18,16,0.943834384568425,2,4.2,1,0.8619266647416787,0
PRACT_1701,2021-04-28,RRHH,Supervisor_6,1,0.7916821685510823,6,4,16,9,0.6105845502941516,7,2.1,1,0.5156218473650225,-1
PRACT_1702,2024-11-06,Marketing,Supervisor_9,0,0.9348026963188719,2,2,12,11,0.9377732968851112,1,4.5,1,0.9485140221484912,1
PRACT_1703,2022-02-16,Finanzas,Supervisor_5,0,0.9892152916869961,2,2,16,14,0.8812068413188738,2,4.5,1,0.8661823771356749,0
PRACT_1704,2021-12-29,Finanzas,Supervisor_2,0,0.9470473319677157,4,2,17,16,0.9470231649680791,1,3.6,1,0.9444295037485593,0
PRACT_1705,2021-05-17,RRHH,Supervisor_8,0,0.952780736355883,4,2,8,6,0.8312634442798477,2,4.0,1,0.941530876623624,1
PRACT_1706,2024-04-13,Marketing,Supervisor_9,0,0.9999707637821831,1,2,14,13,0.9565969299152058,1,4.1,0,0.906957375086623,1
PRACT_1707,2024-08-05,TI,Supervisor_10,0,0.9843302966152161,1,2,10,8,0.8031389870684893,2,3.6,1,0.9554746258421097,0
PRACT_1708,2023-08-16,TI,Supervisor_4,0,0.936177000577298,2,2,6,5,0.8498704621813404,1,3.9,0,0.9162076648342488,1
PRACT_1709,2021-01-19,TI,Supervisor_6,0,0.90103455964727,3,2,15,12,0.8371904196001609,3,3.6,0,0.8573273705696521,1
PRACT_1710,2021-07-14,Finanzas,Supervisor_10,0,0.9626174073793895,1,2,9,8,0.9658893279523328,1,5.0,1,0.9468230602128838,1
PRACT_1711,2021-11-26,Marketing,Supervisor_8,0,0.9703913426128108,2,1,16,14,0.8844047131939374,2,4.6,1,0.9178279631755447,0
PRACT_1712,2021-06-24,Marketing,Supervisor_9,0,0.965080269014338,0,1,12,10,0.9084070771012237,2,3.6,0,0.8025454563379841,1
PRACT_1713,2023-09-29,Finanzas,Supervisor_5,0,0.9967862351163213,4,2,5,4,0.8088585441164186,1,3.5,1,0.9803288355540619,0
PRACT_1714,2022-03-25,TI,Supervisor_6,0,0.9862971027332145,3,1,17,14,0.8703056083193761,3,4.6,1,0.9091287236648627,1
PRACT_1715,2023-08-04,TI,Supervisor_4,0,0.9448831693180648,2,1,17,15,0.8934591606050158,2,4.2,0,0.9737254530959063,1
PRACT_1716,2024-10-09,RRHH,Supervisor_5,1,0.5220001206153333,10,4,10,4,0.4094603884393673,6,2.7,3,0.853094735592898,-1
PRACT_1717,2021-05-21,Operaciones,Supervisor_7,0,0.9476058769501997,0,2,15,12,0.8251795953083451,3,4.9,0,0.8889933313470177,1
PRACT_1718,2023-01-28,Marketing,Supervisor_9,0,0.9689244019962023,4,2,7,6,0.9292020581893398,1,4.4,0,0.9015319992902462,0
PRACT_1719,2023-07-19,Marketing,Supervisor_10,1,0.7126984328794516,5,6,19,8,0.440015348062852,11,1.8,1,0.6663017550702408,-1
PRACT_1720,2021-04-03,Marketing,Supervisor_6,0,0.9538137067710885,2,2,8,7,0.9458471018936722,1,4.7,0,0.8898873550616091,0
PRACT_1721,2021-08-27,Operaciones,Supervisor_6,0,0.9468818958015242,1,2,14,12,0.8917682679205566,2,4.9,1,0.9790294317943455,1
PRACT_1722,2021-07-24,RRHH,Supervisor_8,0,0.9293761873027386,4,2,19,17,0.931378646930937,2,4.4,1,0.9576288027935822,0
PRACT_1723,2022-07-14,Operaciones,Supervisor_4,0,0.927734676172463,0,2,8,7,0.9512033164930365,1,4.5,1,0.8253051352631157,1
PRACT_1724,2024-12-27,TI,Supervisor_3,0,0.9500231478925802,1,1,10,8,0.8829661343777908,2,4.0,1,0.9220615563080192,1
PRACT_1725,2021-09-02,TI,Supervisor_7,0,0.9160603146429649,3,0,18,15,0.8496793217467876,3,4.1,1,0.9991813280772684,1
PRACT_1726,2023-04-12,Marketing,Supervisor_5,0,0.9340685423574802,2,1,6,5,0.9409648330781433,1,4.6,1,0.9191101402464972,0
PRACT_1727,2024-09-02,Finanzas,Supervisor_2,0,0.93239792747101,2,0,18,15,0.8739932988811739,3,4.9,1,0.9571743251186211,1
PRACT_1728,2023-07-14,Marketing,Supervisor_2,1,0.7054964805544703,9,5,18,7,0.4181656768723782,11,2.4,4,0.8076245893524684,-1
PRACT_1729,2021-10-22,Finanzas,Supervisor_6,1,0.5233388051270587,5,1,10,4,0.44580496974548567,6,2.7,2,0.6401270103489314,0
PRACT_1730,2022-10-02,Operaciones,Supervisor_8,0,0.9829668680265096,3,1,7,6,0.8698850225387577,1,3.8,0,0.8743698605407918,1
PRACT_1731,2023-05-06,TI,Supervisor_1,0,0.9562378380384402,4,1,6,5,0.9121854492088523,1,3.8,0,0.9448152843580806,1
PRACT_1732,2024-07-29,Finanzas,Supervisor_6,0,0.9670826680775936,4,1,9,8,0.8938489891741079,1,4.3,1,0.8999967063209671,1
PRACT_1733,2021-01-17,Operaciones,Supervisor_2,0,0.9703093903759433,0,1,15,13,0.9041666412895145,2,3.8,1,0.9141141418260776,0
PRACT_1734,2021-03-12,TI,Supervisor_2,0,0.9291484136842537,3,1,20,18,0.9320005209149199,2,4.5,0,0.9425811580729675,1
PRACT_1735,2024-07-16,Finanzas,Supervisor_7,0,0.9470371567384867,0,0,9,8,0.9945803942393412,1,3.9,0,0.9555150054078101,0
PRACT_1736,2024-09-10,Marketing,Supervisor_10,1,0.8346860845543835,7,2,12,5,0.4469902543571556,7,2.7,3,0.6086066310932285,0
PRACT_1737,2021-11-01,Marketing,Supervisor_1,0,0.9766705237996816,1,0,19,15,0.8019616229427953,4,4.7,1,0.8293587518873926,1
PRACT_1738,2023-10-28,Marketing,Supervisor_6,0,0.9969556875223186,2,1,7,6,0.8818992556691104,1,4.2,0,0.8583589293447451,1
PRACT_1739,2024-08-30,Operaciones,Supervisor_7,0,0.9746254345146288,2,1,13,12,0.9539232354709544,1,3.8,0,0.9015076650184152,1
PRACT_1740,2023-03-28,Marketing,Supervisor_8,0,0.9175600139708517,4,2,14,13,0.9664978948838897,1,4.5,0,0.8684282634594078,0
PRACT_1741,2024-02-01,RRHH,Supervisor_7,1,0.5225875593456367,7,5,7,4,0.6497156097147571,3,3.0,2,0.7273451035390375,0
PRACT_1742,2023-04-01,TI,Supervisor_6,0,0.9577661436719663,3,1,6,5,0.9721457118776169,1,4.4,0,0.8106931448251258,0
PRACT_1743,2021-07-12,Operaciones,Supervisor_9,0,0.9357813279702609,2,1,7,6,0.940031938414627,1,3.6,1,0.9019500823227534,1
PRACT_1744,2022-06-13,Marketing,Supervisor_3,0,0.9275457910138171,3,1,8,6,0.8185152134104198,2,3.5,0,0.8735969813875416,1
PRACT_1745,2021-06-20,TI,Supervisor_6,0,0.9807210996425417,0,2,6,5,0.9365655289137091,1,4.0,0,0.9069333509785765,0
PRACT_1746,2021-09-08,Finanzas,Supervisor_4,0,0.9366993267081948,4,0,6,5,0.8992728744932614,1,3.8,1,0.8845066709769954,0
PRACT_1747,2024-11-11,Marketing,Supervisor_2,0,0.9317000969734304,3,1,7,6,0.9889778052429907,1,4.7,0,0.8568451701275085,0
PRACT_1748,2024-05-15,TI,Supervisor_1,0,0.9849987593169011,2,1,13,12,0.9740810339884199,1,4.8,0,0.9808215810915272,1
PRACT_1749,2022-06-25,RRHH,Supervisor_1,0,0.984628733648646,4,1,20,16,0.8264196803457481,4,3.9,0,0.8369529976842714,0
PRACT_1750,2022-02-20,Finanzas,Supervisor_10,0,0.9356366637755057,4,2,12,11,0.9548343000045858,1,4.0,1,0.9362731151161119,1
PRACT_1751,2023-03-05,RRHH,Supervisor_3,0,0.9832498700985967,3,1,8,7,0.9836736629500246,1,3.9,1,0.9849289425164829,1
PRACT_1752,2024-11-04,TI,Supervisor_4,0,0.985077849033266,3,0,10,9,0.9632795452723142,1,4.9,1,0.9077339919370866,0
PRACT_1753,2024-03-13,RRHH,Supervisor_2,0,0.9423930535029666,1,0,16,13,0.8432657940332542,3,4.3,0,0.9752816977158965,1
PRACT_1754,2021-01-25,TI,Supervisor_1,0,0.9066473130209172,1,0,20,17,0.8638768233667371,3,4.5,1,0.8249702956866569,1
PRACT_1755,2022-10-30,TI,Supervisor_4,1,0.5005546255632191,10,4,18,11,0.6487112844227854,7,2.1,1,0.6975155081025632,-1
PRACT_1756,2024-01-02,RRHH,Supervisor_7,1,0.6831523620111483,6,1,11,5,0.4773610010644026,6,2.4,3,0.6828101121923758,0
PRACT_1757,2022-09-24,TI,Supervisor_10,1,0.6204264226796244,7,4,8,4,0.5806737787615969,4,2.1,1,0.5032475228147979,-1
PRACT_1758,2024-01-22,Marketing,Supervisor_6,0,0.9997131894158366,0,1,12,11,0.9750374426917459,1,4.0,0,0.8886514682718669,0
PRACT_1759,2022-05-20,TI,Supervisor_6,0,0.9772410999627285,4,2,18,16,0.8916047641067179,2,4.5,0,0.8738059512765196,1
PRACT_1760,2021-12-02,Operaciones,Supervisor_9,0,0.9761275456350412,0,2,11,9,0.8866761696229882,2,4.4,0,0.9339597455549231,1
PRACT_1761,2022-03-01,TI,Supervisor_2,0,0.9955242768287343,1,2,7,5,0.846606610670048,2,3.9,1,0.9876659557153037,1
PRACT_1762,2022-05-14,Operaciones,Supervisor_4,1,0.8107035392626623,11,2,8,3,0.48884634047915737,5,1.7,4,0.5343164353048147,0
PRACT_1763,2024-10-19,TI,Supervisor_5,0,0.9318187479456389,4,2,5,4,0.8036410606206398,1,4.1,0,0.8654952773429246,1
PRACT_1764,2023-08-05,TI,Supervisor_1,0,0.9165987221603876,1,0,11,8,0.8122292362095372,3,4.1,1,0.8888129474788504,0
PRACT_1765,2022-09-22,RRHH,Supervisor_8,0,0.9745892265065482,2,1,14,12,0.8921911028226366,2,4.4,1,0.8910370756068767,0
PRACT_1766,2024-05-07,Marketing,Supervisor_8,0,0.9378273893682874,4,2,18,14,0.8197505937363377,4,4.9,1,0.9549619441684507,0
PRACT_1767,2022-12-19,Marketing,Supervisor_6,0,0.9473172651630957,4,0,7,6,0.9289710613394253,1,3.6,0,0.8886791331666882,1
PRACT_1768,2024-12-07,Finanzas,Supervisor_5,0,0.9630397731274827,3,0,8,7,0.9528800222778613,1,3.9,1,0.8054322602907307,1
PRACT_1769,2021-12-05,RRHH,Supervisor_8,0,0.9907872676935241,4,1,18,16,0.9084787928536799,2,3.8,0,0.9420208189185663,0
PRACT_1770,2022-10-21,RRHH,Supervisor_3,0,0.9419087753670966,3,1,12,10,0.8936452808185265,2,4.3,1,0.9769659390291343,0
PRACT_1771,2023-08-20,Marketing,Supervisor_3,0,0.9783316890219361,1,2,5,4,0.9146269869308141,1,4.1,1,0.9027809425099346,1
PRACT_1772,2022-03-05,RRHH,Supervisor_2,0,0.9268339791274658,2,2,10,9,0.962388450260361,1,4.6,1,0.9162217043397011,0
PRACT_1773,2023-06-18,Marketing,Supervisor_5,1,0.7442901268232648,11,7,14,7,0.5066008448065455,7,1.9,1,0.5651745755876184,0
PRACT_1774,2021-05-19,RRHH,Supervisor_3,1,0.5005527973772692,7,2,6,3,0.5374043872947838,3,2.4,5,0.5882583778715829,-1
PRACT_1775,2023-07-31,TI,Supervisor_3,0,0.9871507213490635,4,2,18,15,0.8808384268373362,3,4.8,0,0.8470340478249224,1
PRACT_1776,2022-06-26,Marketing,Supervisor_6,0,0.9030379579954463,4,2,17,13,0.8047612086516687,4,4.9,0,0.8861483949762591,0
PRACT_1777,2021-02-26,Marketing,Supervisor_8,0,0.9712753754762584,1,0,11,10,0.9914248391371121,1,4.9,0,0.9856290441791284,1
PRACT_1778,2024-06-09,Operaciones,Supervisor_2,0,0.9046258189261284,3,0,16,13,0.855432122768839,3,4.7,0,0.9043569533429773,0
PRACT_1779,2022-10-20,RRHH,Supervisor_4,0,0.9266245699394003,2,0,16,15,0.9788756197523998,1,4.9,0,0.8384195290402705,1
PRACT_1780,2022-03-11,RRHH,Supervisor_7,1,0.6740208412447936,11,7,19,8,0.4357300172828067,11,1.9,5,0.6064350943475798,-1
PRACT_1781,2022-01-19,Marketing,Supervisor_1,0,0.9419938685348238,3,1,18,16,0.9130291941113888,2,3.8,0,0.8768030059454369,1
PRACT_1782,2022-07-14,TI,Supervisor_1,1,0.5671426401103536,6,1,8,3,0.47496795846020945,5,1.5,2,0.7493035902771198,0
PRACT_1783,2021-07-13,TI,Supervisor_10,0,0.9333814911709237,2,1,17,15,0.9101790751539139,2,4.6,0,0.8880066306008011,0
PRACT_1784,2022-06-18,TI,Supervisor_7,0,0.9727706370060967,2,2,17,16,0.99727971529706,1,4.9,1,0.878488968835385,1
PRACT_1785,2022-06-02,RRHH,Supervisor_7,0,0.9669257092579648,0,2,5,4,0.9961903594705238,1,3.8,1,0.912945720079799,1
